combination_key,o_band,c_band,e_band,a_band,n_band,nearest_canonical_profile_key,profile_label_zh,profile_match_confidence,canonical_profile_usage,profile_label_public_allowed,interpretation_scope,tension_level,primary_axis_zh,primary_trait_band_assets,primary_coupling_assets,facet_route_priorities,scenario_priorities,runtime_use,production_use_allowed,ready_for_pilot
O3_C2_E1_A4_N5,mid,low,very_low,high,very_high,overloaded_internalizer,高负荷内耗型,medium,nearest_route_only,conditional,high_tension_or_mixed,very_high,高情绪 × 低外向 × 低尽责,O_mid|C_low|E_very_low|A_high|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O3_C2_E1_A5_N1,mid,low,very_low,very_high,very_low,connective_coordinator,连接驱动协调者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 低外向 / 高宜人,O_mid|C_low|E_very_low|A_very_high|N_very_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,collaboration|relationships|workplace|personal_growth|stress_recovery,staging_only,false,false
O3_C2_E1_A5_N2,mid,low,very_low,very_high,low,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低外向 / 高宜人 / 低情绪,O_mid|C_low|E_very_low|A_very_high|N_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E1_A5_N3,mid,low,very_low,very_high,mid,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低外向 / 高宜人 / 低尽责,O_mid|C_low|E_very_low|A_very_high|N_mid,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E1_A5_N4,mid,low,very_low,very_high,high,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低外向 / 高宜人 / 高情绪,O_mid|C_low|E_very_low|A_very_high|N_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E1_A5_N5,mid,low,very_low,very_high,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 低外向 / 高宜人,O_mid|C_low|E_very_low|A_very_high|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O3_C2_E2_A1_N1,mid,low,low,very_low,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低情绪 / 低宜人 / 低尽责,O_mid|C_low|E_low|A_very_low|N_very_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|边界表达|冲突敏感,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O3_C2_E2_A1_N2,mid,low,low,very_low,low,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低宜人 / 低情绪 / 低尽责,O_mid|C_low|E_low|A_very_low|N_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|边界表达|冲突敏感,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A1_N3,mid,low,low,very_low,mid,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低宜人 / 低尽责 / 低外向,O_mid|C_low|E_low|A_very_low|N_mid,e_low_x_c_low,启动与续航|条理能力|进入门槛|边界表达|冲突敏感,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A1_N4,mid,low,low,very_low,high,sensitive_independent_thinker,敏锐的独立思考者,medium,nearest_route_only,conditional,high_tension_or_mixed,high,低宜人 × 高情绪 × 低尽责,O_mid|C_low|E_low|A_very_low|N_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high|a_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A1_N5,mid,low,low,very_low,very_high,overloaded_internalizer,高负荷内耗型,medium,nearest_route_only,conditional,high_tension_or_mixed,very_high,高情绪 × 低宜人 × 低尽责,O_mid|C_low|E_low|A_very_low|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high|a_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O3_C2_E2_A2_N1,mid,low,low,low,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低情绪 / 低尽责 / 低外向,O_mid|C_low|E_low|A_low|N_very_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|边界表达|冲突敏感,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O3_C2_E2_A2_N2,mid,low,low,low,low,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,balanced_or_diffuse,low,实际五维路由｜低情绪 / 低尽责 / 低外向,O_mid|C_low|E_low|A_low|N_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|边界表达|冲突敏感,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A2_N3,mid,low,low,low,mid,sensitive_independent_thinker,敏锐的独立思考者,medium,nearest_route_only,conditional,balanced_or_diffuse,low,低尽责 × 低外向 × 低宜人,O_mid|C_low|E_low|A_low|N_mid,e_low_x_c_low,启动与续航|条理能力|进入门槛|边界表达|冲突敏感,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A2_N4,mid,low,low,low,high,sensitive_independent_thinker,敏锐的独立思考者,high,direct_profile_route,true,high_tension_or_mixed,high,高情绪 × 低尽责 × 低外向,O_mid|C_low|E_low|A_low|N_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high|a_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A2_N5,mid,low,low,low,very_high,overloaded_internalizer,高负荷内耗型,high,direct_profile_route,true,high_tension_or_mixed,very_high,高情绪 × 低尽责 × 低外向,O_mid|C_low|E_low|A_low|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high|a_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O3_C2_E2_A3_N1,mid,low,low,mid,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低情绪 / 低尽责 / 低外向,O_mid|C_low|E_low|A_mid|N_very_low,e_low_x_c_low,启动与续航|条理能力|进入门槛,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O3_C2_E2_A3_N2,mid,low,low,mid,low,sensitive_independent_thinker,敏锐的独立思考者,medium,nearest_route_only,conditional,balanced_or_diffuse,low,低情绪 × 低尽责 × 低外向,O_mid|C_low|E_low|A_mid|N_low,e_low_x_c_low,启动与续航|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A3_N3,mid,low,low,mid,mid,sensitive_independent_thinker,敏锐的独立思考者,medium,nearest_route_only,conditional,balanced_or_diffuse,low,低尽责 × 低外向,O_mid|C_low|E_low|A_mid|N_mid,e_low_x_c_low,启动与续航|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A3_N4,mid,low,low,mid,high,sensitive_independent_thinker,敏锐的独立思考者,high,direct_profile_route,true,high_tension_or_mixed,high,高敏感 × 中高开放 × 克制进入,O_mid|C_low|E_low|A_mid|N_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high|a_mid_x_n_high,压力信号感知|条理能力|进入门槛|自我效能|现实过滤下的开放,stress_recovery|workplace|collaboration|relationships|personal_growth,staging_only,false,false
O3_C2_E2_A3_N5,mid,low,low,mid,very_high,overloaded_internalizer,高负荷内耗型,high,direct_profile_route,true,high_tension_or_mixed,very_high,高情绪 × 低尽责 × 低外向,O_mid|C_low|E_low|A_mid|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high|a_mid_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O3_C2_E2_A4_N1,mid,low,low,high,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜低情绪 / 低尽责 / 低外向,O_mid|C_low|E_low|A_high|N_very_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O3_C2_E2_A4_N2,mid,low,low,high,low,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,medium,实际五维路由｜低情绪 / 低尽责 / 低外向,O_mid|C_low|E_low|A_high|N_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A4_N3,mid,low,low,high,mid,sensitive_independent_thinker,敏锐的独立思考者,medium,nearest_route_only,conditional,high_tension_or_mixed,medium,低尽责 × 低外向 × 高宜人,O_mid|C_low|E_low|A_high|N_mid,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A4_N4,mid,low,low,high,high,sensitive_independent_thinker,敏锐的独立思考者,high,direct_profile_route,true,high_tension_or_mixed,high,高情绪 × 低尽责 × 低外向,O_mid|C_low|E_low|A_high|N_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A4_N5,mid,low,low,high,very_high,overloaded_internalizer,高负荷内耗型,high,direct_profile_route,true,high_tension_or_mixed,very_high,高情绪 × 低尽责 × 低外向,O_mid|C_low|E_low|A_high|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O3_C2_E2_A5_N1,mid,low,low,very_high,very_low,connective_coordinator,连接驱动协调者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 高宜人 / 低尽责,O_mid|C_low|E_low|A_very_high|N_very_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,collaboration|relationships|workplace|personal_growth|stress_recovery,staging_only,false,false
O3_C2_E2_A5_N2,mid,low,low,very_high,low,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高宜人 / 低情绪 / 低尽责,O_mid|C_low|E_low|A_very_high|N_low,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A5_N3,mid,low,low,very_high,mid,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高宜人 / 低尽责 / 低外向,O_mid|C_low|E_low|A_very_high|N_mid,e_low_x_c_low,启动与续航|条理能力|进入门槛|合作承接|关系缓冲,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A5_N4,mid,low,low,very_high,high,sensitive_independent_thinker,敏锐的独立思考者,medium,nearest_route_only,conditional,high_tension_or_mixed,high,高宜人 × 高情绪 × 低尽责,O_mid|C_low|E_low|A_very_high|N_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E2_A5_N5,mid,low,low,very_high,very_high,overloaded_internalizer,高负荷内耗型,medium,nearest_route_only,conditional,high_tension_or_mixed,very_high,高情绪 × 高宜人 × 低尽责,O_mid|C_low|E_low|A_very_high|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|e_low_x_c_low|c_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O3_C2_E3_A1_N1,mid,low,mid,very_low,very_low,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低情绪 / 低宜人 / 低尽责,O_mid|C_low|E_mid|A_very_low|N_very_low,,启动与续航|条理能力|边界表达|冲突敏感,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O3_C2_E3_A1_N2,mid,low,mid,very_low,low,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低宜人 / 低情绪 / 低尽责,O_mid|C_low|E_mid|A_very_low|N_low,,启动与续航|条理能力|边界表达|冲突敏感,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O3_C2_E3_A1_N3,mid,low,mid,very_low,mid,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低宜人 / 低尽责,O_mid|C_low|E_mid|A_very_low|N_mid,,启动与续航|条理能力|边界表达|冲突敏感,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O3_C2_E3_A1_N4,mid,low,mid,very_low,high,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜低宜人 / 高情绪 / 低尽责,O_mid|C_low|E_mid|A_very_low|N_high,n_high_x_o_mid_high|c_low_x_n_high|a_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|边界表达,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O3_C2_E3_A1_N5,mid,low,mid,very_low,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 低宜人 / 低尽责,O_mid|C_low|E_mid|A_very_low|N_very_high,n_high_x_o_mid_high|c_low_x_n_high|a_low_x_n_high,压力信号感知|恢复阈值|启动与续航|条理能力|边界表达,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O3_C2_E3_A2_N1,mid,low,mid,low,very_low,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,clear_signature,medium,实际五维路由｜低情绪 / 低尽责 / 低宜人,O_mid|C_low|E_mid|A_low|N_very_low,,启动与续航|条理能力|边界表达|冲突敏感,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O3_C2_E3_A2_N2,mid,low,mid,low,low,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,balanced_or_diffuse,low,实际五维路由｜低情绪 / 低尽责 / 低宜人,O_mid|C_low|E_mid|A_low|N_low,,启动与续航|条理能力|边界表达|冲突敏感,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
